id,author_id,topic,title,summary,body,town,image_path,views_count,likes_count,sort_order,published_at
"00000000-0000-0000-0000-000000003215","00000000-0000-0000-0000-000000002050","반려동물","소양공원 오프리쉬 리트리버같은?강아지","동네에서 본 강아지 소식을 나누고 있어요","소양공원 오프리쉬 리트리버같은?강아지 저번에도 목줄안하고 다니더니 오늘도 아저씨가 목줄안하고 다님!!!!!샤갈 진짜 화나네요!!! 아니 왜 목줄을 안하는거지 상습이네","박촌동","","3777","0","214","2026-05-24T01:32:46.087+00:00"
"00000000-0000-0000-0000-000000003216","00000000-0000-0000-0000-000000002017","고민/사연","하얀색 노리개 구합니다","하얀색 노리개에 대해 조언을 구하고 있어요","제가 옷을 오늘 당장 수선해야 하는데 하얀 노리개를 잃어버려서 급하게 구해봅니다ㅠㅠ 가격 최대한 맞춰드리고 직거래 제가 직접 가겠습니다ㅠㅠ","북변동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058357247753154560","3775","0","215","2026-05-24T01:19:50.760+00:00"
"00000000-0000-0000-0000-000000003217","00000000-0000-0000-0000-000000002034","임신/육아","인천 청뱀띠 아가들🍼👶🏻🩵🩷","인천 청뱀띠 아가들🍼👶🏻🩵🩷 도움이나 정보를 찾고 있어요","인천에서 태어난 청뱀띠 10-12월생 아기 엄마들을 찾습니다 :) 편하게 들어오셔서 같이 대화해요🙇🏻‍♀️","당하동","","3792","0","216","2026-05-24T01:14:05.787+00:00"
"00000000-0000-0000-0000-000000003218","00000000-0000-0000-0000-000000002001","운동","공원 운동기구 질문","공원 운동기구 참여자나 운동 정보를 찾고 있어요","풍무동쪽 공원에 턱걸이,딥스기구 있는곳 있을까요??","풍무동","","3828","0","217","2026-05-24T00:34:43.179+00:00"
"00000000-0000-0000-0000-000000003219","00000000-0000-0000-0000-000000002018","취미","엘지트윈스","엘지트윈스을 함께할 사람이나 정보를 찾고 있어요","김포 풍무에 엘지트윈스 경기볼 수 있는 술집 있을까요?","풍무동","","3864","0","218","2026-05-24T00:27:50.415+00:00"
"00000000-0000-0000-0000-000000003220","00000000-0000-0000-0000-000000002035","취미","포켓몬카드 파는곳 아시는분","포켓몬카드을 함께할 사람이나 정보를 찾고 있어요","혹시 문방구 등 돌아다니시다 남는 재고 있으시면 댓글좀 부탁드려요,, 어디서 구할수있을까요","풍무동","","3843","0","219","2026-05-24T00:23:18.621+00:00"
"00000000-0000-0000-0000-000000003221","00000000-0000-0000-0000-000000002002","생활/편의","아이스크림 찾아용","쿠폰 정보를 묻거나 나누고 있어요","와 포도맛 파는곳 아시는분 있나요ㅜㅜ 알려주시는 분 확인되면 커피 쿠폰 보내드릴게요 임산부라 너무먹고싶어서요ㅠㅠㅠ","아라동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058331768445403136","3879","0","220","2026-05-23T23:39:22.891+00:00"
"00000000-0000-0000-0000-000000003222","00000000-0000-0000-0000-000000002019","일반","검암역 빵트럭","언제 오는지 아시나요? 이야기를 나누고 있어요","언제 오는지 아시나요? 어제 우연히 먹었는데 너무 맛있어서........ 쿠키깨찰빵이 아른거려요","당하동","","3896","0","221","2026-05-23T23:31:43.947+00:00"
"00000000-0000-0000-0000-000000003223","00000000-0000-0000-0000-000000002036","동네풍경","아시아드 오늘의 일상","아시아드 오늘의 일상을 공유하고 있어요","어떤 사람들이 공원으로 사용하고 있는 아시아드 경기장 이 좋고 깨끗한 곳에서 어제 술판을 벌였을까요. 우리나라 사람들일까요 외국인들일까요 사진을 자세히 보면 느낌이 조금씩 오기는 합니다. 하지만 증거가 없으니 알 수는 없고 다른 곳은 모두 깨끗한데 이렇게 더럽혀 놓은 사람들을 보니 기분이 아주 좋네요.","심곡동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058320353281437696","4027","0","222","2026-05-23T22:54:52.323+00:00"
"00000000-0000-0000-0000-000000003224","00000000-0000-0000-0000-000000002003","동네친구","같이 점심 드실 여성분","같이 점심 드실 여성분을 찾고 있어요","점심 같이 하실분,계신가요??혼밥하기 실어서요 여성분이면 좋겠네요","연희동","","3911","0","223","2026-05-23T22:38:11.078+00:00"
"00000000-0000-0000-0000-000000003225","00000000-0000-0000-0000-000000002020","분실/실종","5월21일 밤 10시경","지갑을 찾고 있어요","검단수한방병원 건물에 잇는 정칠구 순대국집 후문 뒷편 골목에서 핑크색 손가방을 잃어버렷어요 ㅠ 그안에 중요한것들이 현금과 카드지갑 등등 들어잇는데 아직 습득을 못해서 속상해서 몇자 적어봅니다 요즘엔 떨어져잇는물건도 함부로 못줍는다고 하는데 제발 이글 보시면 가까운 지구대에 맡겨주세요 ㅠㅠㅠㅠㅠ 부탁드려요","당하동","","3928","0","224","2026-05-23T21:56:50.410+00:00"
"00000000-0000-0000-0000-000000003226","00000000-0000-0000-0000-000000002037","운동","톰과제리 코스","톰과제리 코스 참여자나 운동 정보를 찾고 있어요","우연히 만들어진 나만의 10km 톰과제리코스~ㅎ","김포본동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058302778985132032","3945","0","225","2026-05-23T21:43:21.373+00:00"
"00000000-0000-0000-0000-000000003227","00000000-0000-0000-0000-000000002004","일반","고촌읍 자전거 도색할만한 곳","민원 없이 며칠동안 자전거 놔두면서 도색/건조할만한 야외 공간 있을까요? 이야기를 나누고…","민원 없이 며칠동안 자전거 놔두면서 도색/건조할만한 야외 공간 있을까요?","고촌읍","","3981","0","226","2026-05-23T18:15:25.637+00:00"
"00000000-0000-0000-0000-000000003228","00000000-0000-0000-0000-000000002021","동네사건사고","살다살다 이런건 처음이네요(욕설 있음)","살다살다 이런건 처음이네요욕설 있음 상황을 공유하고 주의를 부탁하고 있어요","동네 빨래방 이용 하는데 어머니가 잘못 하셔서 결제가 총 2번 이루어졌고, 한번은 기기자체가 돈을 먹어버려서 반응 자체가 없어서 옆으로 옮기고 재결제 진행 후 사용 했는데 환불 규정 써있어서 문자로 달래서 문자 드렸는데 저런 반응... 추후에 안됐던 곳에 오셨던 사람들은 그분들 돈 내고 사용(어머니 돈 사용이 이루어진건 아님) 진짜 살다 살다 환불 해달라했다가 욕 먹은건 처음이네요;; 환불이 어려우면 어렵다고 말만 이쁘게 해줬더라면 환불해달라고 강요하거나 그러지 않고 그냥 수긍하고 넘어갔을텐데요....사장님 태도가 참... 여기서 저와 어머니가 잘못한 부분이 있을까요? #빨래방 #셀프24시빨래방 #환불 #계산동","계산동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058347377474252800","6126","38","227","2026-05-23T18:15:07.269+00:00"
"00000000-0000-0000-0000-000000003229","00000000-0000-0000-0000-000000002038","생활/편의","카센터","카센터 정보를 묻거나 나누고 있어요","진짜 저렴하고 양심있는 카센터 추천좀 부탁드려요","당하동","","4034","0","228","2026-05-23T18:04:00.834+00:00"
"00000000-0000-0000-0000-000000003230","00000000-0000-0000-0000-000000002005","일반","경거북청라 푸르지오","경서북청라푸르지오 아파트 커뮤니티 센터에 혹시 헬스장말고 독서실이나 도서관도 있나요?!에…","경서북청라푸르지오 아파트 커뮤니티 센터에 혹시 헬스장말고 독서실이나 도서관도 있나요?!","경서동","","4070","0","229","2026-05-23T17:13:31.583+00:00"
"00000000-0000-0000-0000-000000003231","00000000-0000-0000-0000-000000002022","분실/실종","에어팟 보신 분 제보 받습니다 ㅠ","에어팟을 찾고 있어요","병방동 청소년 수련관 쪽에서 잃어버린 것 같은데 이어폰은 제가 가지고 있구요 케이스를 잃어버린 상태입니다 길에서 잃어버렸는지 버스에서 잃어버렸는지 혹시나 보신 분 계시면 연락 부탁드립니다 버스는 청소년 수련관에서 임학역까지 81번 타고 갔슺니다 에어팟 4세대구요 각인 되어있습니다 (Hoony♥) 케이스도 착용 된 상태이구요 사진 첨부하겠습니다 보신 분 꼭 좀 연락 부탁드리겠습니다..","병방동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058218099338637312","4030","0","230","2026-05-23T16:07:20.857+00:00"
"00000000-0000-0000-0000-000000003232","00000000-0000-0000-0000-000000002039","맛집","평가절하!","평가절하 후기나 방문 정보를 나누고 있어요","뻔하다. 고기집 체인점에서 파는 시래기고등어찜? 머 그럭저럭 사이드 메뉴라고 생각할 수 있다. 하지만. 양촌리의 시래기 고등어조림은 다르다. 대략 1천만원 상당의 전수비 낸 레시피 급 맛이 난다. 이건 고기집 고등어조림이 아니다. 전국구 맛집급 고등어조림이다.","계산1동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058214176963883008","4066","0","231","2026-05-23T15:52:49.613+00:00"
"00000000-0000-0000-0000-000000003233","00000000-0000-0000-0000-000000002006","생활/편의","복층 오피스텔 에어컨 청소","복층 오피스텔 에어컨 청소 정보를 묻거나 나누고 있어요","복층 오피스텔 에어컨 청소 가능한 업체 아시거나 직접 맡겨보신 분 있을까요? 층고가 3.37m라 일반 사다리로는 작업이 어렵습니다. 실제 작업 가능했던 업체나 후기 있으면 부탁드립니다 🙏🏻","풍무동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058206662637645824","4083","0","232","2026-05-23T15:21:26.815+00:00"
"00000000-0000-0000-0000-000000003234","00000000-0000-0000-0000-000000002023","일반","음악으로 친구 되기","심심해서 동네 이웃과 이야기하고 싶어해요","지금 90~현재 노래 랜덤 듣기 하는데 너무 좋네요ㅎㅎㅎ혼자 듣고 하니 심심해서..연락주세요🫡","운양동","","4100","0","233","2026-05-23T14:40:34.087+00:00"
"00000000-0000-0000-0000-000000003235","00000000-0000-0000-0000-000000002040","일반","건조기 분리설치","건조기 분리설치를 궁금해하고 있어요","건조기 분리 설치 보일러 재설치로 건조기를 내렸다 다시 올려야 하는데 가능 업체가 있을까요? 가능하다면 견적은 어떻게 되나요?","원당동","","4136","0","234","2026-05-23T14:28:50.709+00:00"
"00000000-0000-0000-0000-000000003236","00000000-0000-0000-0000-000000002007","운동","지금 당장 축구","지금 당장 축구 참여자나 운동 정보를 찾고 있어요","지금 당장 새벽에 축구할 팀 있을까용.... 너무 미치게 하고 싶은데 풋살이든 축구든.... 용병하고 싶어요....","계산2동","","4134","0","235","2026-05-23T14:13:46.139+00:00"
"00000000-0000-0000-0000-000000003237","00000000-0000-0000-0000-000000002024","동네사건사고","경찰차랑 소방차 오고 2층 정육점에서 무슨 일 난 것 같은데","경찰차랑 소방차 오고 2층 정육점에서 무슨 일 난 것 같은데 상황을 공유하고 주의를 당부…","아시는 분 계시나요?","오류왕길동","","4371","1","236","2026-05-23T13:59:02.800+00:00"
"00000000-0000-0000-0000-000000003238","00000000-0000-0000-0000-000000002041","일반","국밥 포장했는데요.","왜 밥 드시냐고 묻는거예요? 이야기를 나누고 있어요","왜 밥 드시냐고 묻는거예요? 추가비용도 안 드는데. 동태탕 포장해도 밥이랑 반찬 드실거냐고 묻던데. 국만 먹는 사람도 있나요?","계산4동","","4399","2","237","2026-05-23T13:56:53.995+00:00"
"00000000-0000-0000-0000-000000003239","00000000-0000-0000-0000-000000002008","생활/편의","차에 시트지붙여주는곳이요","차에 시트지붙여주는곳이요 정보를 묻거나 나누고 있어요","있나요? 제가 퐁퐁물뿌려가며 헤라질하려다가 그냥 처음부터맡기려구요 이런식으로 크게붙이려고요","마전동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058183566204452864","4166","0","238","2026-05-23T13:49:48.303+00:00"
"00000000-0000-0000-0000-000000003240","00000000-0000-0000-0000-000000002025","주거/부동산","안녕하세요! 인천 서구 월세 자취방 원룸 구합니다.","! 인천 서구 월세 자취방 원룸 정보를 묻고 있어요","쓰다보니 꽤나 긴 글이 되어버렸습니다.. 🥲 그럼에도 읽어주신다면 진심으로 감사드리겠습니다! ◇ 금액 • 보증금: 500 ~ 1000만원 • 월세 + 관리비 총합: 50만원 이하 ◇ 위치 1. 당하동 ‘맑은 물빛 공원’ 근방 2. 그 외 - ‘검단로지스틱스 파크’ 기준, 반경 2km 이내. ◇ 입주일 • 6월 초중반, 협의가능 ◇ ⭐️ • 전입신고 가능 • 융자금 적거나 없는곳 ◇ 기본 조건 • 지상 2층 이상 • 전용면적 7평 이상 • 북향 제외 (채광 있는 집.) • 복층 제외 • 개별 난방 & 도시가스 사용 • 자전거 주차공간 보유(비 안맞는곳) ◇ 옵션 • 에어컨, 냉장고, 세탁기, 가스레인지(혹은 인덕션) ◇ ⚡️특의사항 • 3~6개월 단기임대 후, 재계약(그땐 1년 이상) 가능하다면 너무 좋을거 같습니다. ◇ 그 외 선호사항 (*필수 아님) • 내부 화이트톤 • 화장실 창문 • 주방 분리 • 중문, 베란다 • 창문 개방시, 앞 집과 어느정도 떨어져 있는곳 ◇ 찾아뵐 수 있는 시간: • 평일 - 오후 6시 이후 • 주말 - 오전 8시 이후 긴 글 읽어주셔서 정말 감사합니다. 관련해서 좋은 정보 있다면 댓글 부탁드립니다 🥹 오늘도 좋은 하루 되시고 건강하세요 !! #부동산 #원룸 #자취 #자취방 #집구하기 #서구 #당하동 #원당동 #빌라 #오피스텔","당하동","","4232","1","239","2026-05-23T13:47:07.539+00:00"
"00000000-0000-0000-0000-000000003241","00000000-0000-0000-0000-000000002042","일반","강아지 잃어버리신분 있나요?","혼자 있는 강아지의 주인을 찾고 있어요","10:30쯤 금강 펜테리움 산책하다가 혼자 돌아다니고 있던데 잃어버리신분 있나요 ? 찾아보니까 두달전부터 목격되던 강아지랑 비슷한 생김새 같아요 . 불러도 안오고 도망갔어요ππ","불로대곡동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058179078715666432","4396","4","240","2026-05-23T13:32:41.164+00:00"
"00000000-0000-0000-0000-000000003242","00000000-0000-0000-0000-000000002009","취미","아가맹구 잃어버렸어요,,,","아가맹구 잃어버렸어요,,,을 함께할 사람이나 정보를 찾고 있어요","5/23 오늘.. 검단사거리 인근에서 잃어버렷어요... 주우신 분 연락주세요 🥲","오류동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058176199757721600","4217","0","241","2026-05-23T13:21:14.481+00:00"
"00000000-0000-0000-0000-000000003243","00000000-0000-0000-0000-000000002026","일반","야시장","e편한세상검단어반센트로 아파트, 유승한내들 아파트, 한신더휴아파트 야시장 소식 있나욤??…","e편한세상검단어반센트로 아파트, 유승한내들 아파트, 한신더휴아파트 야시장 소식 있나욤???","당하동","","4264","1","242","2026-05-23T13:07:14.096+00:00"
"00000000-0000-0000-0000-000000003244","00000000-0000-0000-0000-000000002043","분실/실종","5.23 오후 9시 30분쯤? 인천2호선에 에어팟 분실하신 여성분","에어팟을 찾고 있어요","앞자리 여성분 에어팟 엄청 찾으시다다 못 찾고 내리셨었는데, 옆에서 주무시던 아주머니 내리시고 그 좌석에 있었어요 ㅜㅜㅜ 검단사거리역 고객안내센터에 드렸습니다 !","원당동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058168988763291648","4372","11","243","2026-05-23T12:52:01.957+00:00"
"00000000-0000-0000-0000-000000003245","00000000-0000-0000-0000-000000002010","동네친구","평일심심할때 놀사람요","심심해서 동네 이웃과 이야기하고 싶어해요","반백수나 시간많은분 친해져요 날도더운데 아이스크림도 먹고 친해질분 3040 댓글주세요~","원당동","","4279","1","244","2026-05-23T12:51:29.435+00:00"
"00000000-0000-0000-0000-000000003246","00000000-0000-0000-0000-000000002027","일반","효성동 포켓볼","오랜만에 포켓볼 치고싶어서 저희 동네 주변 돌아다녔는데 포켓볼은 없다고 하더라구요..에…","오랜만에 포켓볼 치고싶어서 저희 동네 주변 돌아다녔는데 포켓볼은 없다고 하더라구요.. 포켓볼 있구 칠만한곳 있을까용??","효성2동","","4323","0","245","2026-05-23T12:49:34.051+00:00"
"00000000-0000-0000-0000-000000003247","00000000-0000-0000-0000-000000002044","동네친구","등산 가실분 구합니다.","등산 가실분을 찾고 있어요","3시간 코스 가볍게 가실분 구합니다. 연령은 40이하로 환영합니다.","풍무동","","4302","0","246","2026-05-23T12:03:03.349+00:00"
"00000000-0000-0000-0000-000000003248","00000000-0000-0000-0000-000000002011","일반","강아지 안전문","강아지 안전문을 추천받고 있어요","강아지 안전문 버리는 법 아시는 분 있으실까요...? 경비실에 물어보니 그냥 버리면 안된다고 하시는데 폐기물 사이트 들어가보니 따로 안내되어있지는 않아서요","계산4동","","4376","0","247","2026-05-23T11:57:40.615+00:00"
"00000000-0000-0000-0000-000000003249","00000000-0000-0000-0000-000000002028","생활/편의","심곡동 근처 기부할 곳 찾습니다","심곡동 근처 기부할 곳 정보를 묻거나 나누고 있어요","옷이랑 샴푸, 핸드워시, 헤어팩할것들인데 아름다운 나눔에서는 50리터 3봉지여야한대서ㅠㅠ 넘 많더라구여 혹시 아시는곳들 있을까요?","심곡동","","4393","0","248","2026-05-23T11:43:24.435+00:00"
"00000000-0000-0000-0000-000000003250","00000000-0000-0000-0000-000000002045","일반","순대트럭","혹시 순대트럭 보신분 있나요? 이야기를 나누고 있어요","혹시 순대트럭 보신분 있나요? 계산역이나 임학역이요","계산2동","","4353","0","249","2026-05-23T11:42:34.241+00:00"
"00000000-0000-0000-0000-000000003251","00000000-0000-0000-0000-000000002012","일반","고촌 유잼인간 없나요","심심해서 동네 이웃과 이야기하고 싶어해요","00인데 +-5살까지만ㅜㅜ 진짜심심해죽겠네요","고촌읍","","4408","0","250","2026-05-23T11:39:56.896+00:00"
"00000000-0000-0000-0000-000000003252","00000000-0000-0000-0000-000000002029","일반","오늘 야시장 열리는 곳 있나용???","야시장 음식들 땡기네요 이야기를 나누고 있어요","야시장 음식들 땡기네요 ㅎㅎ","불로대곡동","","4387","0","251","2026-05-23T11:14:30.826+00:00"
"00000000-0000-0000-0000-000000003253","00000000-0000-0000-0000-000000002046","맛집","풍무동이나 사우, 북변쪽에 축구 보면서 한잔 할만한 호프집 있나요?","풍무동이나 사우, 북변쪽에 축구 보면서 한잔 할만한 호프집 있나요 후기나 방문 정보를 나…","새벽 한시 경기라서 축구 보면서 한잔하고 싶은데요 혹시 괜찮은곳 있을까요???","풍무동","","4404","0","252","2026-05-23T10:19:09.239+00:00"
"00000000-0000-0000-0000-000000003254","00000000-0000-0000-0000-000000002013","반려동물","까마귀가 다쳤는데 어디로 연락 해야할까요?","까마귀가 다쳤는데 어디로 연락 해야할까요 목격이나 보호 소식을 나누고 있어요","박촌역1번출구쪽안데 아가 까마귀 인가봐요 여러마리가 떼로 울어대서 보니 작은 까마귀가 다쳐 있어요 야생동물보호소는 오늘 휴무래요","박촌동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058126916493537280","4557","2","253","2026-05-23T10:05:48.025+00:00"
"00000000-0000-0000-0000-000000003255","00000000-0000-0000-0000-000000002030","일반","비매너","당근에 비매너인 사람들이 많네요 이야기를 나누고 있어요","당근에 비매너인 사람들이 많네요 약속시간이 되어도 안 나타나고 쪽지 확인도 안 하다 약속시간 15분이나 지나서 못 온다고 하는 인간이 있네요 어이가 없네요 못 오는 것이면 적어도 10분 전에는 못 온다고 해야지 꼭두새벽부터 사고 싶다고 쪽지 하더니 결국엔 못 온다고 누구라고 밝히고 싶지만 참습니다 제발 매너있게 상식적인 거래 좀 합시다 !","장기동","","4457","0","254","2026-05-23T09:22:26.900+00:00"
"00000000-0000-0000-0000-000000003256","00000000-0000-0000-0000-000000002047","생활/편의","우성식자재마트 고유가지원금","우성식자재마트 정보를 묻거나 나누고 있어요","우성 식자재마트 고유가지원금 사용 가능한가요? 혹시 아시는분 계시면 알려주세요ㅠㅠ","계산동","","4645","0","255","2026-05-23T09:19:56.652+00:00"
"00000000-0000-0000-0000-000000003257","00000000-0000-0000-0000-000000002014","일반","야시장(검신말고 원당)","원당동에도 오늘 야시장여는곳 있나요ㅠㅠ? 이야기를 나누고 있어요","원당동에도 오늘 야시장여는곳 있나요ㅠㅠ?","원당동","","4662","0","256","2026-05-23T09:18:39.083+00:00"
"00000000-0000-0000-0000-000000003258","00000000-0000-0000-0000-000000002031","일반","장기동 다이소 앞에서 거래하신분","좀전에 장기동 다이소 앞에서 책 5000원에 거래하신 분 서로 물건 확인을 안 하고 잘못…","좀전에 장기동 다이소 앞에서 책 5000원에 거래하신 분 서로 물건 확인을 안 하고 잘못 거래했는데 저한테 쪽지 주세요 ㅠ","장기동","","4500","1","257","2026-05-23T09:13:12.825+00:00"
"00000000-0000-0000-0000-000000003259","00000000-0000-0000-0000-000000002048","분실/실종","애착인형 젤리켓 분홍색 토끼인형 보신분","잃어버린 토끼 인형을 찾고 있어요","젤리켓 애착인형 혹시 보신분 ㅠㅠ왕길동 이디야 에서 자이 넘어가는 횡단보도근처에서 흘렸습니다.. 사례하겠습니다ㅠ 감사합니다.","오류왕길동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058112578675675136","4506","0","258","2026-05-23T09:08:48.859+00:00"
"00000000-0000-0000-0000-000000003260","00000000-0000-0000-0000-000000002015","일반","선거운동 진짜 개 밤티네요;;","본인들 선거운동이고뭐고 여태 가만히 있다가 낮에 선거 트럭 왔다갔다하는데 일때매 낮에 자…","본인들 선거운동이고뭐고 여태 가만히 있다가 낮에 선거 트럭 왔다갔다하는데 일때매 낮에 자는 분들은 소수라 생각은 못하시나봐요..? 날 좋은 주말에 놀러갈 사람들은 이미 다른데 많이 놀러갔을거고 제가 느끼기엔 동네에 소음 그 이상밖에 안되네요;; 차라리 출퇴근시간에 지하철역에서 보이는 분들은 더 한번 더 눈에 가는거 같은데요ㅋㅋ, 이름도 안들리고 그냥마냥 노래만 쿵짝거리는게 좋게 들리지만 않습니다. 새벽근무로 잠 못들어 살짝 하소연해봅니다.. **지금도 누군지는 모르겠고 노래만 오지게 들리는데 그냥 호박나이트 홍보차? 같네요 ㅋ","당하동","","4967","11","259","2026-05-23T08:53:25.749+00:00"
"00000000-0000-0000-0000-000000003261","00000000-0000-0000-0000-000000002032","일반","얼굴에 낙서해달라는 알바 뭐에요?","왜 저렇게 많이 주나요..? 이야기를 나누고 있어요","해보신분? 왜 저렇게 많이 주나요..? 온도도 0도이시던데.","장기동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058107033127657472","4652","5","260","2026-05-23T08:45:52.938+00:00"
"00000000-0000-0000-0000-000000003262","00000000-0000-0000-0000-000000002049","일반","길을 찾고 있습니다 ( 인천에 오래 사신 분들 도와주세요ㅠㅠ)","시내버스를 추천받고 있어요","안녕하세요 제가 길을 찾고 있는데 아무리 기억해도 인천에 어디 인지 기억이 안나서요 마지막으로 기억하고 있는 기억 ***-****-****년쯤 되고 버스를 타다가 봤던 곳인데 나이트클럽 ?이 쭉 있었어요 근데 로데오거리 같은 느낌은 아니 었구요 느낌이 13번 버스타면 거북시장에서 홈플러스 가좌점 거리 같은 느낌 이었거든요ㅠㅠ (그런 분위기??) 버스를 타고 가다가 바로 옆을 봤는데 나이트클럽 술집 음식집 이런 게 붙어 있는 거리였어요ㅠㅠ 근데 상권이 다 죽어서 운영을 안하는 거 같은 거리가 쭉 운영을 하는 느낌이었습니다ㅠㅠ 그 길을 찾아야 탔던 버스도 찾을 수 있어서요 인천 터미널 근처에서 버스 타고 오랜만에 인천와서 시내버스 (파란색버스) 여행 하던 중에 발견 했던 거라 기억이 가물가물 하지만 꼭 찾고 싶습니다ㅠㅠ 재개발 구역이라 사라진 건지 제가 못 찾는 건지ㅠㅠ 버스 타고 지나가던중에 바로 옆에 있었던 길이 었습니다 비슷한 길이라도 알고 계시면 정보 부탁드립니다! ‼️알려주신 정보를 통해 거리뷰로 확인 해 본 결과 제가 기억하고 있는 거리의 느낌과 흰색 건물 (높지 않음)이 보이지 않고 재개발 가능성이 있어서 거리뷰로 과거도 확인 해본 결과 발견되지 않았습니다ㅠㅠ 인천터미널에서 걸어서 정류장에서 21번 버스를 타고 버스 여행을 자주 했었는데 버스를 타고서 봤던 장소라 제가 봤다고 생각한 시기는 ***-****-****년 간간히 인천을 버스여행을 하러 온 거라 이시기가 맞습니다 인천으로 이사 온 후 시간이 흘어 버스를 타면서 거북시장라인에서 쭉 가는 거리와 홈플러스 (가좌점)을 가는 길을 보면서 그때 기억이나서 혹시 재개발이 되서 안보이는 건가 싶어서 찾아 봤지만 석남동은 재개발이 아직 안되고 있다는 걸 알았습니다ㅠㅠ 근데 느낌은 석남동 쪽인데 혹시 숭의동 쪽에도 재개발이 된 나이트가 있거나 생각 나시는 정보가 있으시면 정보 부탁드립니다ㅠㅠ 이 글을 다시 쓰면서도 계속 머리에서 숭의동이 생각나서요ㅠㅠ 횟집 술집 나이트가 한길애 몰려 있고 로데오 거리 느낌은 아니며, 뭔가 영업을 다 안하고 거리가 죽은 느낌 이었습니다. 흰색 낮은 건물에 나이트 or 술집이 있었던 걸로 기억이 납니다ㅠㅠ","심곡동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058101101882736640","5165","0","261","2026-05-23T08:22:17.508+00:00"
"00000000-0000-0000-0000-000000003263","00000000-0000-0000-0000-000000002016","일반","노래방 이벤트 한다네욤","용종동 노래방 오픈이벤트 하고있다네요! 이야기를 나누고 있어요","용종동 노래방 오픈이벤트 하고있다네요!","용종동","","4680","1","262","2026-05-23T08:21:21.500+00:00"
"00000000-0000-0000-0000-000000003264","00000000-0000-0000-0000-000000002033","일반","네고왕 쓰리잘비 청소용품 같이 구매하실분 계신가요??","네고왕 쓰리잘비 청소용품 같이 구매를 찾고 있어요","유명해서 눈여겨보고 잇던건데 마침 네고왕 할인하더라구요! 2만원 이상 구매시 무료배송인데 전 1개만 살 예정이라 배송비 내긴 아쉽고..ㅎㅎ 혹시 저처럼 소량으로만 필요하신 분 잇으면 같이 구매해요!!","당하동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058099264697200640","4591","0","263","2026-05-23T08:15:08.362+00:00"
"00000000-0000-0000-0000-000000003265","00000000-0000-0000-0000-000000002050","일반","김포골드라잌 더워요","김포골드라잌 더워요를 추천받고 있어요","어디에 얘기해야 에어컨 켜줘욬ㅋㅋㅋㅋ??","운양동","","4638","1","264","2026-05-23T08:08:10.921+00:00"
"00000000-0000-0000-0000-000000003266","00000000-0000-0000-0000-000000002017","일반","애견 미용 찾아여","5키를 추천받고 있어요","요즘 보통이 55000원 이상 하는거 같던데 점점 부담스럽네요.예전부터 하던곳이 5키로 미만 기준 35000원이었는데 없어져서 집근처 애기한테 잘하면서 좀더 저렴한곳 찾아요~추천좀 부탁드릴게요~^^ 신현동,심곡동,가정동,석남동,가좌동 청천동,산곡동,효성동 정도면 괜찮을듯요. 집이 신현동 입니다~","심곡동","","4644","0","265","2026-05-23T08:07:27.373+00:00"
"00000000-0000-0000-0000-000000003267","00000000-0000-0000-0000-000000002034","일반","임학역 근처 순대트럭 오는 곳 위치 아시는 분 계실까요??","이마트를 추천받고 있어요","도두리나 이마트 근처는 종종 오던데 임학역 근처에선 한 번도 못 봤네요ㅠㅠ 위치 아시는 분 있으면 알려주세요~~~","계산4동","","4661","0","266","2026-05-23T08:00:16.319+00:00"
"00000000-0000-0000-0000-000000003268","00000000-0000-0000-0000-000000002001","반려동물","강아지 주인을 찾습니다","혼자 있는 강아지의 주인을 찾고 있어요","혼자 돌아다니고있어요 사람을 경계해서 가까이는 못가는데 집에서 나온 것 같아요 ㅠㅠ 털도 너무 깨끗해요 혹시 찾고 계시는분 있을까봐 당근에 올립니다. 위치는 계산2동이에요 위치도 사진첨부했습니다.","계산2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058091216789323776","4730","3","267","2026-05-23T07:42:42.436+00:00"
